id,original_language,original_title,Popularity,release_date,title,AVG Rating,Vote Count,Genre,release_year
163449,it,Bill Frisell ''The Disfarmer Project'' - Banlieues Bleues,0.6,2011-04-24,Bill Frisell ''The Disfarmer Project'' - Banlieues Bleues,3.8,2,['Other'],2011
120498,en,Death Stop Holocaust,0.6,2011-08-16,Death Stop Holocaust,3.8,4,[],2011
106187,en,Paraphernalia,0.6,2011-05-01,Paraphernalia,3.8,2,['Animation'],2011
75270,en,Cardboard Warfare 2,0.6,2011-09-24,Cardboard Warfare 2,3.8,2,['Action'],2011
72588,en,Impulse Black,0.6,2011-02-03,Impulse Black,3.7,3,['Thriller'],2011
83735,en,Angel Dog,0.6,2011-03-19,Angel Dog,3.6,7,"['Drama', 'Family']",2011
289545,en,VeggieTales: The Little Drummer Boy,0.6,2011-10-04,VeggieTales: The Little Drummer Boy,3.5,3,"['Animation', 'Family']",2011
224352,en,A/V,0.6,2011-06-12,A/V,3.5,1,['Comedy'],2011
134327,en,Sins of the Father,0.6,2011-09-04,Sins of the Father,3.5,2,"['Crime', 'Other']",2011
104826,en,Race to World First,0.6,2011-10-14,Race to World First,3.5,2,"['Other', 'Drama']",2011
82840,en,Green Guys,0.6,2011-11-22,Green Guys,3.5,2,"['Crime', 'Thriller']",2011
133682,en,Nick Cannon Mr. Show Biz,0.6,2011-05-14,Nick Cannon Mr. Showbiz,3.3,3,['Comedy'],2011
127818,en,Eyes of the Mothman,0.6,2011-02-22,Eyes of the Mothman,3.3,3,['Other'],2011
102060,en,Shriek of the Sasquatch!,0.6,2011-07-14,Shriek of the Sasquatch!,3.3,3,[],2011
75717,en,Emir,0.6,2011-03-13,Emir,3.3,2,"['Other', 'Drama']",2011
167079,en,Windigo,0.6,2011-11-11,Windigo,3.2,3,"['Horror', 'Other']",2011
591569,en,The Wilde Girls,0.6,2011-11-04,The Wilde Girls,3.0,1,['Family'],2011
474075,en,Ultra Modern,0.6,2011-12-05,Ultra Modern,3.0,1,['Romance'],2011
425613,en,The Makeover,0.6,2011-11-11,The Makeover,3.0,1,['Animation'],2011
419463,en,I'm Coming Over,0.6,2011-08-14,I'm Coming Over,3.0,1,['Comedy'],2011
333960,en,My Pure Joy,0.6,2011-09-16,My Pure Joy,3.0,2,"['Horror', 'Comedy']",2011
302757,en,Milltown Pride,0.6,2011-04-08,Milltown Pride,3.0,1,[],2011
298708,en,Blood Was Everywhere,0.6,2011-11-05,Blood Was Everywhere,3.0,1,[],2011
273532,en,Married in Spandex,0.6,2011-01-01,Married in Spandex,3.0,1,[],2011
259126,en,Spaceman,0.6,2011-06-24,Spaceman,3.0,3,['Science Fiction'],2011
253442,en,Exile,0.6,2008-05-24,Exile,3.0,1,"['Action', 'Romance', 'Science Fiction']",2008
228315,en,Hell Week,0.6,2011-07-23,Hell Week,3.0,1,['Thriller'],2011
210957,en,Mary Marie,0.6,2011-06-24,Mary Marie,3.0,1,"['Romance', 'Drama']",2011
181921,en,Witch's Brew,0.6,2011-10-19,Witch's Brew,3.0,1,"['Horror', 'Comedy']",2011
171837,en,Alligator Kingdom 3D,0.6,2011-03-17,Alligator Kingdom 3D,3.0,1,['Other'],2011
148194,en,Saving Winston,0.6,2011-10-03,Saving Winston,3.0,2,[],2011
123814,en,Area 51 Confidential,0.6,2011-09-24,Area 51 Confidential,3.0,2,"['Horror', 'Science Fiction']",2011
113681,en,Fright Flick,0.6,2011-01-25,Fright Flick,3.0,1,['Horror'],2011
105363,en,Thievery Corporation Live @ the 9:30 Club,0.6,2011-09-06,Thievery Corporation Live @ the 9:30 Club,3.0,1,"['Other', 'Other']",2011
88902,en,Jeff Dunham: Birth of a Dummy,0.6,2011-11-22,Jeff Dunham: Birth of a Dummy,3.0,2,['Other'],2011
84279,en,Worst In Show,0.6,2011-01-31,Worst In Show,3.0,1,['Other'],2011
82592,en,Armed and Deadly,0.6,2011-12-27,Armed and Deadly,3.0,3,"['Drama', 'Other', 'Thriller']",2011
81615,es,Dormir al Sol,0.6,2011-04-24,Asleep in the Sun,3.0,4,['Fantasy'],2011
63141,en,Sahkanaga,0.6,2011-04-29,Sahkanaga,3.0,1,[],2011
326847,en,The Writers,0.6,2011-03-26,The Writers,2.8,2,"['Horror', 'Romance']",2011
281054,en,Idol of Evil: Hell Is Forever,0.6,2011-04-19,Idol of Evil: Hell Is Forever,2.8,2,['Horror'],2011
62615,en,Scouts Honor,0.6,2009-08-15,Scouts Honor,2.8,2,"['Comedy', 'Family']",2009
445756,en,Silver Cell,0.6,2011-05-18,Silver Cell,2.5,2,['Horror'],2011
427941,en,The Craving,0.6,2011-01-01,The Craving,2.5,2,"['Comedy', 'Drama', 'Horror']",2011
387106,en,CHIKARA Chikarasaurus Rex: King Of Sequel - Tag 1,0.6,2011-07-30,CHIKARA Chikarasaurus Rex: King Of Sequel - Tag 1,2.5,1,[],2011
156463,en,Little Blue Pill,0.6,2011-03-26,Little Blue Pill,2.5,2,[],2011
137339,en,4 Wedding Planners,0.6,2011-10-17,4 Wedding Planners,2.5,4,['Comedy'],2011
104760,en,Hack Job,0.6,2011-01-01,Hack Job,2.5,2,"['Horror', 'Comedy', 'Thriller']",2011
508980,en,Birds of a Feather,0.6,2011-03-03,Birds of a Feather,2.0,1,['Comedy'],2011
453363,en,The Sheets Must Be Silk,0.6,2011-01-22,The Sheets Must Be Silk,2.0,1,['Drama'],2011
341654,en,Frankenstein Vs. Hitler,0.6,2011-09-27,Frankenstein Vs. Hitler,2.0,1,['Horror'],2011
333489,en,Hide,0.6,2011-10-25,Hide,2.0,1,"['Thriller', 'Horror']",2011
330000,en,Underground Lizard People,0.6,2011-01-01,Underground Lizard People,2.0,2,[],2011
288137,en,Crowbar,0.6,2011-11-08,Crowbar,2.0,1,[],2011
244587,en,Wannabe Macks,0.6,2011-05-20,Wannabe Macks,2.0,1,[],2011
234232,en,Empty Quarter,0.6,2011-01-28,Empty Quarter,2.0,1,['Other'],2011
213333,en,The Shadows,0.6,2011-01-04,The Shadows,2.0,2,"['Horror', 'Other']",2011
208705,de,Primitive,0.6,2011-10-07,Primitive,2.0,2,['Horror'],2011
203008,en,The Bake Street Hauntings,0.6,2011-01-01,The Bake Street Hauntings,2.0,1,[],2011
140052,en,Key,0.6,2011-01-01,Key,2.0,1,[],2011
120881,en,Documenting the Grey Man,0.6,2011-01-31,Documenting the Grey Man,2.0,4,['Horror'],2011
90170,en,"Filth to Ashes, Flesh to Dust",0.6,2011-09-30,"Filth to Ashes, Flesh to Dust",2.0,1,['Horror'],2011
89281,en,Antfarm Dickhole,0.6,2011-01-01,Antfarm Dickhole,2.0,3,['Horror'],2011
84803,en,Dispatch,0.6,2011-12-20,Dispatch,2.0,1,['Drama'],2011
80432,en,The Wayshower,0.6,2011-04-10,The Wayshower,2.0,1,['Drama'],2011
56921,en,Married in a Year,0.6,2011-02-01,Married in a Year,2.0,1,"['Drama', 'Romance']",2011
171112,en,Deadly Detour,0.6,2011-04-02,Deadly Detour,1.8,3,['Horror'],2011
54497,en,Stonerville,0.6,2011-01-11,Stonerville,1.7,3,"['Comedy', 'Romance']",2011
273517,en,Electronic Awakening,0.6,2011-01-01,Electronic Awakening,1.5,2,"['Other', 'Other']",2011
254643,en,Peeping Blog,0.6,2011-08-23,Peeping Blog,1.5,2,[],2011
193287,en,The Little Match Makers,0.6,2011-03-13,The Little Match Makers,1.5,2,[],2011
143147,en,Spaceship Terror,0.6,2011-01-01,Spaceship Terror,1.5,2,[],2011
106595,en,Predatory Instinct,0.6,2011-09-06,Predatory Instinct,1.5,2,[],2011
64767,en,Deadrise,0.6,2011-04-05,Deadrise,1.5,2,['Thriller'],2011
357903,en,Paranormal Parody,0.6,2011-06-15,Paranormal Parody,1.0,1,"['Horror', 'Comedy']",2011
331020,en,The Cuckoo Clocks of Hell,0.6,2011-08-31,The Cuckoo Clocks of Hell,1.0,1,['Horror'],2011
300469,en,A Chance In Hell,0.6,2011-01-01,A Chance In Hell,1.0,1,['Horror'],2011
295180,en,Snitch,0.6,2011-01-01,Snitch,1.0,1,[],2011
293401,en,Road Hell,0.6,2011-07-06,Road Hell,1.0,1,[],2011
275070,en,VeggieTales: Princess and the Popstar,0.6,2011-08-16,VeggieTales: Princess and the Popstar,1.0,1,['Animation'],2011
273804,en,The Night Shift,0.6,2011-10-25,The Night Shift,1.0,1,[],2011
273659,en,Pop Punk Zombies,0.6,2011-01-10,Pop Punk Zombies,1.0,1,[],2011
273525,en,Deadly Karma,0.6,2011-01-01,Deadly Karma,1.0,1,[],2011
272768,en,Wendy Liebman: Taller on TV,0.6,2011-11-05,Wendy Liebman: Taller on TV,1.0,1,['Comedy'],2011
270806,en,Grand Prix: The Winning Tale,0.6,2011-01-01,Grand Prix: The Winning Tale,1.0,1,[],2011
254282,en,American Joyride,0.6,2011-04-09,American Joyride,1.0,1,"['Adventure', 'Comedy', 'Drama', 'Thriller']",2011
252640,en,Jezebeth,0.6,2011-06-01,Jezebeth,1.0,1,['Horror'],2011
246001,en,The Story of John Wayne,0.6,2011-08-24,The Story of John Wayne,1.0,1,['Other'],2011
239543,en,The Red Corvette,0.6,2011-11-11,The Red Corvette,1.0,1,"['Drama', 'Thriller']",2011
220796,en,Another Night of the Living Dead,0.6,2011-01-01,Another Night of the Living Dead,1.0,1,['Comedy'],2011
183347,en,Sister Mary,0.6,2011-07-10,Sister Mary,1.0,2,[],2011
147232,en,Always From Darkness,0.6,2011-01-01,Always From Darkness,1.0,1,['Horror'],2011
139433,en,No One Dies in Lily Dale,0.6,2011-01-01,No One Dies in Lily Dale,1.0,2,['Other'],2011
99904,en,The Prospects,0.6,2011-03-22,The Prospects,1.0,1,[],2011
96029,en,Demons Rising,0.6,2011-06-06,Demons Rising,1.0,1,"['Horror', 'Action']",2011
88959,en,Bat Shit Crazy,0.6,2011-01-01,Bat Shit Crazy,1.0,1,['Thriller'],2011
83000,en,Fairivew Falls,0.6,2011-11-05,Fairivew Falls,1.0,1,['Horror'],2011
80995,en,JJ Grey & Mofro - Brighter Days,0.6,2011-09-13,JJ Grey & Mofro - Brighter Days,1.0,1,[],2011
71351,ru,Varenye iz Sakury,0.6,2011-11-11,Sakura Jam,1.0,1,"['Romance', 'Comedy']",2011
103683,en,The Haunting of Fox Hollow Farm,0.6,2011-10-21,The Haunting of Fox Hollow Farm,0.8,2,['Other'],2011
83396,en,Hughes the Force,0.6,2011-10-01,Hughes the Force,0.8,2,[],2011
379431,en,The Last Days of The Big Lie,0.6,2011-05-22,The Last Days of The Big Lie,0.5,1,[],2011
315468,en,HBO Boxing Klitschko vs Haye,0.6,2011-07-02,HBO Boxing Klitschko vs Haye,0.5,1,[],2011
250554,en,Thanks,0.6,2011-01-07,Thanks,0.5,1,[],2011
102678,en,Dead Write,0.6,2011-01-01,Dead Write,0.0,1,"['Drama', 'Other', 'Thriller']",2011
81267,hi,क्षय,0.6,2011-10-08,Corrode,0.0,1,['Drama'],2011
80580,es,Life Remote Control,0.6,2011-12-01,Life Remote Control,0.0,1,['Other'],2011
24428,en,The Avengers,50.289,2012-05-04,The Avengers,7.6,19673,"['Science Fiction', 'Action', 'Adventure']",2012
49051,en,The Hobbit: An Unexpected Journey,26.939,2012-12-14,The Hobbit: An Unexpected Journey,7.2,12076,"['Adventure', 'Fantasy', 'Action']",2012
10020,en,Beauty and the Beast,26.701,2012-01-13,Beauty and the Beast,7.7,5730,"['Romance', 'Family', 'Animation', 'Fantasy']",2012
49026,en,The Dark Knight Rises,26.22,2012-07-20,The Dark Knight Rises,7.7,13933,"['Action', 'Crime', 'Drama', 'Thriller']",2012
41154,en,Men in Black 3,26.176,2012-05-25,Men in Black 3,6.4,6398,"['Action', 'Comedy', 'Science Fiction']",2012
70981,en,Prometheus,24.98,2012-06-08,Prometheus,6.4,7384,"['Science Fiction', 'Adventure', 'Other']",2012
2105,en,American Pie,24.491,1999-07-09,American Pie,6.4,4316,"['Comedy', 'Romance']",1999
1930,en,The Amazing Spider-Man,24.391,2012-07-04,The Amazing Spider-Man,6.5,10411,"['Action', 'Adventure', 'Fantasy']",2012
82690,en,Wreck-It Ralph,22.967,2012-11-02,Wreck-It Ralph,7.3,7780,"['Family', 'Animation', 'Comedy', 'Adventure']",2012
44833,en,Battleship,21.742,2012-05-18,Battleship,5.6,3240,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",2012
68718,en,Django Unchained,21.26,2012-12-25,Django Unchained,8.0,15725,"['Drama', 'Other']",2012
58595,en,Snow White and the Huntsman,21.233,2012-06-01,Snow White and the Huntsman,5.9,5258,"['Adventure', 'Fantasy', 'Drama']",2012
112160,fr,Chroniques sexuelles d'une famille d'aujourd'hui,20.794,2012-06-01,Sexual Chronicles of a French Family,4.4,156,"['Comedy', 'Drama']",2012
1813,en,The Devil's Advocate,19.903,1997-10-17,The Devil's Advocate,7.3,2622,"['Drama', 'Other', 'Thriller', 'Fantasy']",1997
37724,en,Skyfall,19.27,2012-11-09,Skyfall,7.1,10441,"['Action', 'Adventure', 'Thriller']",2012
115290,en,Blue Lagoon: The Awakening,18.978,2012-06-16,Blue Lagoon: The Awakening,6.4,749,"['Drama', 'Adventure', 'Romance', 'Other']",2012
62177,en,Brave,18.908,2012-06-22,Brave,6.9,8116,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",2012
80321,en,Madagascar 3: Europe's Most Wanted,18.705,2012-06-08,Madagascar 3: Europe's Most Wanted,6.5,3380,"['Animation', 'Family', 'Comedy']",2012
49529,en,John Carter,18.549,2012-03-09,John Carter,6.1,3338,"['Action', 'Adventure', 'Science Fiction']",2012
75780,en,Jack Reacher,18.312,2012-12-21,Jack Reacher,6.4,4155,"['Crime', 'Drama', 'Thriller', 'Action']",2012
125509,en,Wrong Turn 5: Bloodlines,18.231,2012-10-23,Wrong Turn 5: Bloodlines,4.9,387,"['Horror', 'Thriller']",2012
49040,en,The Bourne Legacy,18.05,2012-08-10,The Bourne Legacy,6.1,3630,"['Action', 'Thriller']",2012
311,en,Once Upon a Time in America,17.717,1984-06-01,Once Upon a Time in America,8.4,2243,"['Drama', 'Crime']",1984
57800,en,Ice Age: Continental Drift,17.537,2012-07-13,Ice Age: Continental Drift,6.3,4598,"['Animation', 'Comedy', 'Adventure', 'Family']",2012
64635,en,Total Recall,17.243,2012-08-03,Total Recall,5.9,3486,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",2012
76163,en,The Expendables 2,17.216,2012-08-17,The Expendables 2,6.2,4219,"['Action', 'Adventure', 'Thriller']",2012
71552,en,American Reunion,17.199,2012-04-06,American Reunion,6.2,2679,['Comedy'],2012
36647,en,Blade,17.175,1998-08-21,Blade,6.6,3137,"['Horror', 'Action']",1998
59967,en,Looper,16.779,2012-09-28,Looper,6.8,6723,"['Action', 'Thriller', 'Science Fiction']",2012
50620,en,The Twilight Saga: Breaking Dawn - Part 2,16.542,2012-11-16,The Twilight Saga: Breaking Dawn - Part 2,6.3,5130,"['Adventure', 'Fantasy', 'Drama', 'Romance']",2012
82675,en,Taken 2,16.078,2012-10-04,Taken 2,6.2,4035,"['Action', 'Crime', 'Thriller']",2012
37247,en,The Graduate,15.888,1967-12-21,The Graduate,7.7,1545,"['Comedy', 'Drama']",1967
75258,en,Secret of the Wings,15.816,2012-08-31,Secret of the Wings,6.8,579,"['Animation', 'Family', 'Fantasy', 'Adventure']",2012
68734,en,Argo,15.793,2012-10-12,Argo,7.2,5127,"['Drama', 'Thriller']",2012
62213,en,Dark Shadows,15.75,2012-05-11,Dark Shadows,5.9,4197,"['Comedy', 'Fantasy']",2012
123025,en,"Batman: The Dark Knight Returns, Part 1",15.696,2012-09-25,"Batman: The Dark Knight Returns, Part 1",7.7,705,"['Action', 'Animation', 'Other']",2012
72387,en,Safe,15.622,2012-04-16,Safe,6.3,1248,"['Action', 'Crime', 'Thriller']",2012
36586,en,Blade II,15.507,2002-03-22,Blade II,6.3,2553,"['Fantasy', 'Horror', 'Action', 'Thriller']",2002
97430,en,The Man with the Iron Fists,15.457,2012-11-02,The Man with the Iron Fists,5.3,573,['Action'],2012
82693,en,Silver Linings Playbook,15.351,2012-12-25,Silver Linings Playbook,7.1,7636,"['Drama', 'Comedy', 'Romance']",2012
22970,en,The Cabin in the Woods,15.336,2012-04-12,The Cabin in the Woods,6.5,4185,"['Horror', 'Comedy', 'Thriller']",2012
76492,en,Hotel Transylvania,15.318,2012-09-28,Hotel Transylvania,6.9,5013,"['Animation', 'Comedy', 'Family', 'Fantasy']",2012
51739,ja,借りぐらしのアリエッティ,15.246,2012-02-17,The Secret World of Arrietty,7.6,1234,"['Fantasy', 'Animation', 'Family']",2012
84892,en,The Perks of Being a Wallflower,15.148,2012-09-21,The Perks of Being a Wallflower,7.8,5938,['Drama'],2012
87827,en,Life of Pi,15.0,2012-11-21,Life of Pi,7.3,8723,"['Adventure', 'Drama', 'Action']",2012
57165,en,Wrath of the Titans,14.991,2012-03-29,Wrath of the Titans,5.6,2442,"['Fantasy', 'Adventure', 'Action']",2012
81188,en,Rise of the Guardians,14.934,2012-11-21,Rise of the Guardians,7.3,3697,"['Animation', 'Family', 'Fantasy']",2012
64688,en,21 Jump Street,14.836,2012-03-12,21 Jump Street,6.8,6527,"['Action', 'Comedy', 'Crime']",2012
83542,en,Cloud Atlas,14.681,2012-10-26,Cloud Atlas,6.8,4505,"['Drama', 'Science Fiction']",2012
80278,en,Lo imposible,14.66,2012-12-04,The Impossible,7.2,3614,"['Thriller', 'Drama']",2012
93856,en,Chernobyl Diaries,14.658,2012-05-25,Chernobyl Diaries,5.0,842,"['Horror', 'Thriller']",2012
62214,en,Frankenweenie,14.627,2012-10-05,Frankenweenie,6.8,1685,"['Animation', 'Comedy', 'Family']",2012
72105,en,Ted,14.475,2012-06-29,Ted,6.3,7727,"['Comedy', 'Fantasy']",2012
72545,en,Journey 2: The Mysterious Island,14.454,2012-02-10,Journey 2: The Mysterious Island,5.9,2152,"['Adventure', 'Action', 'Science Fiction']",2012
74998,en,Seeking Justice,14.262,2012-03-16,Seeking Justice,5.9,524,"['Action', 'Drama', 'Thriller']",2012
97630,en,Zero Dark Thirty,14.239,2012-12-19,Zero Dark Thirty,6.9,2553,"['Thriller', 'Drama', 'Other']",2012
70160,en,The Hunger Games,14.212,2012-03-23,The Hunger Games,7.1,14587,"['Science Fiction', 'Adventure', 'Fantasy']",2012
83666,en,Moonrise Kingdom,14.086,2012-05-25,Moonrise Kingdom,7.7,3023,"['Comedy', 'Drama', 'Romance']",2012
60747,en,Red Dawn,13.904,2012-11-21,Red Dawn,5.4,849,"['Other', 'Action', 'Thriller', 'Science Fiction']",2012
114478,en,Starship Troopers: Invasion,13.892,2012-08-28,Starship Troopers: Invasion,5.7,190,"['Animation', 'Action', 'Science Fiction']",2012
114150,en,Pitch Perfect,13.886,2012-09-28,Pitch Perfect,7.3,4233,"['Comedy', 'Other', 'Romance']",2012
73567,en,Killer Joe,13.742,2012-07-27,Killer Joe,6.5,703,"['Crime', 'Drama', 'Thriller']",2012
77930,en,Magic Mike,13.7,2012-06-29,Magic Mike,6.1,1850,"['Drama', 'Comedy']",2012
61012,en,Silent Hill: Revelation 3D,13.681,2012-10-26,Silent Hill: Revelation 3D,5.2,786,"['Thriller', 'Horror', 'Other']",2012
9994,en,The Great Mouse Detective,13.348,1986-07-02,The Great Mouse Detective,7.1,769,"['Comedy', 'Animation', 'Family']",1986
77174,en,ParaNorman,13.32,2012-08-17,ParaNorman,6.8,1358,"['Family', 'Animation', 'Adventure', 'Comedy']",2012
52520,en,Underworld: Awakening,13.242,2012-01-19,Underworld: Awakening,6.2,2588,"['Fantasy', 'Action', 'Horror']",2012
49049,en,Dredd,13.223,2012-09-21,Dredd,6.7,2788,"['Action', 'Science Fiction']",2012
62764,en,Mirror Mirror,13.221,2012-03-30,Mirror Mirror,5.8,2099,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",2012
77016,en,End of Watch,13.152,2012-09-21,End of Watch,7.3,1770,"['Crime', 'Drama', 'Thriller']",2012
77877,en,The Lucky One,13.14,2012-04-20,The Lucky One,6.9,2012,"['Drama', 'Romance']",2012
82507,en,Sinister,13.117,2012-10-12,Sinister,6.8,2935,"['Horror', 'Thriller', 'Other']",2012
59961,en,Safe House,13.116,2012-02-10,Safe House,6.4,1997,"['Action', 'Thriller']",2012
72570,en,The Vow,13.046,2012-02-10,The Vow,7.1,2409,"['Drama', 'Romance']",2012
75174,en,The Grey,12.942,2012-01-27,The Grey,6.5,2280,"['Drama', 'Thriller', 'Action', 'Adventure']",2012
72197,en,The Pirates! In an Adventure with Scientists!,12.903,2012-04-27,The Pirates! In an Adventure with Scientists!,6.4,572,"['Animation', 'Adventure', 'Family', 'Comedy']",2012
68722,en,The Master,12.829,2012-09-14,The Master,7.1,1323,['Drama'],2012
87428,en,That's My Boy,12.817,2012-06-15,That's My Boy,5.5,831,['Comedy'],2012
65086,en,The Woman in Black,12.781,2012-02-03,The Woman in Black,6.1,2122,"['Drama', 'Horror', 'Thriller']",2012
72976,en,Lincoln,12.693,2012-11-16,Lincoln,6.8,2261,"['Other', 'Drama']",2012
133121,en,Biohazard: Damnation,12.597,2012-09-25,Resident Evil: Damnation,6.4,321,"['Animation', 'Horror']",2012
76493,en,The Dictator,12.592,2012-05-16,The Dictator,6.0,3042,['Comedy'],2012
76726,en,Chronicle,12.556,2012-02-02,Chronicle,6.7,3084,"['Science Fiction', 'Drama', 'Thriller']",2012
72331,en,Abraham Lincoln: Vampire Hunter,12.498,2012-06-22,Abraham Lincoln: Vampire Hunter,5.6,2009,"['Action', 'Fantasy', 'Horror']",2012
49526,en,Premium Rush,12.484,2012-08-24,Premium Rush,6.2,1244,"['Crime', 'Action', 'Thriller']",2012
80271,en,LOL,12.43,2012-05-04,LOL,6.1,1810,"['Drama', 'Comedy', 'Romance']",2012
77866,en,Contraband,12.357,2012-01-13,Contraband,6.2,1114,"['Thriller', 'Action', 'Drama', 'Crime']",2012
76494,en,What to Expect When You're Expecting,12.27,2012-05-18,What to Expect When You're Expecting,5.9,1130,"['Romance', 'Comedy', 'Drama']",2012
75674,en,Act of Valor,12.197,2012-02-24,Act of Valor,6.3,583,"['Action', 'Thriller', 'Other']",2012
82633,en,Lawless,12.147,2012-08-29,Lawless,7.0,1660,"['Crime', 'Drama']",2012
60599,en,Arbitrage,12.14,2012-09-14,Arbitrage,6.2,459,"['Drama', 'Thriller']",2012
80389,en,Get the Gringo,12.088,2012-05-01,Get the Gringo,6.5,820,"['Action', 'Thriller', 'Crime', 'Drama']",2012
59962,en,This Means War,12.017,2012-02-17,This Means War,6.0,2096,"['Action', 'Comedy', 'Romance']",2012
71859,en,We Need to Talk About Kevin,11.964,2011-12-09,We Need to Talk About Kevin,7.6,1306,"['Drama', 'Thriller']",2011
73723,en,The Lorax,11.92,2012-03-01,The Lorax,6.4,1817,"['Animation', 'Family']",2012
136911,en,The Factory,11.841,2012-10-19,The Factory,5.7,173,"['Crime', 'Thriller', 'Other']",2012
87502,en,Flight,11.692,2012-11-02,Flight,6.7,3582,['Drama'],2012
83389,ja,コクリコ坂から,11.574,2012-11-16,From Up on Poppy Hill,7.6,644,"['Animation', 'Drama']",2012
71668,en,Piranha 3DD,11.544,2012-06-01,Piranha 3DD,4.2,509,"['Horror', 'Thriller', 'Comedy']",2012
80585,en,Rock of Ages,11.369,2012-06-15,Rock of Ages,6.1,686,"['Comedy', 'Drama', 'Other', 'Romance']",2012
82650,en,Diary of a Wimpy Kid: Dog Days,11.36,2012-08-03,Diary of a Wimpy Kid: Dog Days,6.2,440,"['Comedy', 'Family']",2012
130925,en,Partysaurus Rex,11.326,2012-09-14,Partysaurus Rex,7.2,164,"['Animation', 'Comedy', 'Family', 'Fantasy']",2012
64689,en,Killing Them Softly,11.298,2012-11-30,Killing Them Softly,6.0,1105,"['Crime', 'Thriller']",2012
81796,en,Lockout,11.273,2012-04-13,Lockout,5.9,1004,"['Action', 'Thriller', 'Science Fiction']",2012
49527,en,Man on a Ledge,11.263,2012-01-27,Man on a Ledge,6.3,1460,"['Action', 'Thriller', 'Crime']",2012
84199,en,The First Time,11.25,2012-10-19,The First Time,7.0,1426,"['Drama', 'Comedy', 'Romance']",2012
68812,en,The Iceman,11.248,2012-09-01,The Iceman,6.5,562,"['Thriller', 'Crime', 'Drama']",2012
81025,en,Salmon Fishing in the Yemen,11.208,2012-03-09,Salmon Fishing in the Yemen,6.4,499,"['Drama', 'Romance', 'Comedy']",2012
94329,id,Serbuan maut,11.15,2012-04-13,The Raid,7.4,1626,"['Action', 'Thriller', 'Crime']",2012
86838,en,Seven Psychopaths,10.967,2012-10-12,Seven Psychopaths,6.8,2109,"['Comedy', 'Crime']",2012
75761,en,John Dies at the End,10.948,2012-01-23,John Dies at the End,6.3,369,"['Horror', 'Comedy']",2012
85446,en,Step Up Revolution,10.925,2012-07-27,Step Up Revolution,6.8,1252,"['Other', 'Drama', 'Romance']",2012
8007,en,Behind Enemy Lines,10.886,2001-11-30,Behind Enemy Lines,6.1,705,"['Action', 'Drama', 'Thriller', 'Other']",2001
72207,en,The Five-Year Engagement,10.729,2012-04-27,The Five-Year Engagement,5.8,742,"['Romance', 'Comedy']",2012
